"","id","rating","rating_sd","rating_se","dataset","chord_size","name","chord_nro","genre","register","pitchlow","pitchhigh","pitchrange","gill_09_harmonicity","har_18_harmonicity","milne_13_harmonicity","parn_88_root_ambig","parn_94_complex","stolz_15_periodicity","bowl_18_min_freq_dist","hutch_78_roughness","seth_93_roughness","vass_01_roughness","wang_13_roughness","jl_12_tonal","har_19_corpus","har_19_composite","sharpness","sproll","spflux","keyclar","spcentr","spirreg","Forte","neg_log_prob","CorpPop","CorpJazz","CorpClas","TDL","TDL1","register_N","midi","pc"
"386","15a",6.45454545454546,NA,NA,"jl12b",4,"15a",NA,NA,62,50,69,19,0.075,0.728916578223825,0.644295763132923,2.36643191323985,0.250343564302588,-4.11440934524794,90.7717685669961,0.226611468889483,1.31645334419397,2.50380667570629,0.857469944431605,3,5.11201769037551,0.982245289101881,0.782664,1240.85,6.93265,0.412745,0.742613,0.866529,"4-27A",4.97985225373369,5.22017005506107,4.26829436647932,4.97985225373369,1,1,6.72727272727273,"50-59-65-69",""
"387","14",6.30578512396694,NA,NA,"jl12b",4,"14",NA,NA,56,43,60,17,0.101388888888889,0.792841884635678,0.678210185899313,2.29128784747792,0.049810889430568,-4.53840779852542,14.6839146725366,0.508023726457025,2.05715537535841,4.03847154343353,1.17782986960941,4,1,0.213726753322194,0.76118,1050.42,7.25497,0.499499,0.657647,0.708609,"4-16B",8.97748579111647,10.4880282141244,12.051101629319,8.97748579111647,1,1,1.81818181818182,"43-53-59-60",""
"388","13a",6.18181818181818,NA,NA,"jl12b",4,"13a",NA,NA,58,48,67,19,0.0777777777777778,0.751393406647986,0.640955610125411,2.36643191323985,0.281825256779865,-4.29248125036058,26.9416506280621,0.430183958669259,1.68695636685295,3.16880342512321,1.01435114859608,3,1,0.266052850414824,0.736605,1103.91,5.32015,0.604676,0.688725,0.773464,"4-11B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,3.45454545454545,"48-57-59-67",""
"389","19",5.8099173553719,NA,NA,"jl12b",4,"19",NA,NA,62,50,71,21,0.0724537037037037,0.690686465348618,0.6227306588088,2.36643191323985,0.128841843455296,-4.11888982224726,87.6026661324053,0.34192451417489,1.36528059425972,2.27952824131577,1.00743048355135,3,1,0.300980336776757,0.839595,1050.75,7.69757,0.64151,0.762951,0.811766,"4-13A",8.97748579111647,9.79488103356445,12.051101629319,8.97748579111647,1,1,6.72727272727273,"50-60-65-71",""
"390","11b",5.68595041322314,NA,NA,"jl12b",4,"11b",NA,NA,60,50,69,19,0.0777777777777778,0.723176680602415,0.621537043992771,2.22287572090485,0.20571696636275,-4.53840779852542,14.6839146725366,0.451930233045236,1.65644336334648,3.37063941515456,0.971723940743489,3,1,0.180600045405247,0.811772,1325.3,6.2283,0.611823,0.81093,0.856553,"4-10",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,5.09090909090909,"50-59-60-69",""
"391","22",5.68595041322314,NA,NA,"jl12b",4,"22",NA,NA,62,48,68,20,0.04625,0.754353510193137,0.636943902696878,2.16024689946929,0.21377366467118,-3.99144607116552,82.6859062848079,0.315513347950443,1.38862452669585,2.51934967048009,0.985856971459472,7,2.67428545596906,0.630710019341064,0.759022,1189.37,5.10781,0.509952,0.703259,0.198851,"4-19B",8.97748579111647,8.98395081734813,8.4675826908629,8.97748579111647,2,0,6.72727272727273,"48-59-64-68",""
"392","26b",5.61157024793388,NA,NA,"jl12b",4,"26b",NA,NA,64,52,68,16,0.0290740740740741,0.62087737611148,0.549232913137562,2.36643191323985,0.0939689809029977,-5.4493718459691,55.5634635155963,0.350898810039191,1.59177468479958,3.27568963483894,1.04996588429721,7,1,0.162187037980245,0.774578,993.219,8.30116,0.428082,0.71881,0.745035,"4-12A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,8.36363636363636,"52-62-65-68",""
"393","23a",5.21487603305785,NA,NA,"jl12b",4,"23a",NA,NA,62,50,68,18,0.04625,0.713211751073517,0.555940435146082,2.36643191323985,0.159635324755792,-4.19776527867924,68.0019916122713,0.336399678691682,1.51385490786894,2.8421613829804,1.06287819791003,7,1,0.350023915245033,0.824834,1313.86,4.48501,0.524893,0.841779,0.488979,"4-24",8.97748579111647,6.82446656799475,5.92641823842481,8.97748579111647,2,0,6.72727272727273,"50-60-64-68",""
"394","23b",5.21487603305785,NA,NA,"jl12b",4,"23b",NA,NA,65,52,72,20,0.0791666666666667,0.713211751073517,0.555940435146082,2.36643191323985,0.178680855378123,-4.11440934524794,107.946433021252,0.286464988741566,1.24941388581707,2.24346365354013,1.15332101188747,7,4.67969707469813,0.812497592323651,0.77058,1159.09,5.41584,0.555318,0.800407,0.254636,"4-24",8.97748579111647,6.82446656799475,5.92641823842481,8.97748579111647,2,0,9.18181818181818,"52-62-68-72",""
"395","30",5.21487603305785,NA,NA,"jl12b",4,"30",NA,NA,64,45,71,26,0.0330555555555556,0.621098311109278,0.522359002525111,2.54195563720897,0.109342766691037,-4.93016794670639,78.578603676179,0.345335191411491,1.29328647658651,2.13790899008313,1.0433534600065,7,1,0.171593404661318,0.816425,1326.31,4.35895,0.743538,0.82808,0.99064,"4-3",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,8.36363636363636,"45-60-68-71",""
"396","16b",5.1404958677686,NA,NA,"jl12b",4,"16b",NA,NA,58,47,65,18,0.0458333333333333,0.712418541856751,0.617308583056919,2.16024689946929,0.0748082072932713,-4.67448792758137,41.6255653005986,0.431484021868475,1.75913350635351,3.2711576211211,0.943759417332418,1,2.98117304347412,0.400019070908336,0.749345,1049.74,5.95705,0.426188,0.666928,0.919014,"4-29B",8.97748579111647,8.23673641551791,11.3579544487591,8.97748579111647,1,1,3.45454545454545,"47-57-60-65",""
"397","17",5.09090909090909,NA,NA,"jl12b",4,"17",NA,NA,60,53,71,18,0.127777777777778,0.792841884635678,0.678210185899313,2.29128784747792,0.195637954016162,-4.42856137941653,45.3858842834981,0.319295800206771,1.33563827957749,2.44578596584932,0.764134844797447,4,1,0.519467930145666,0.841238,1113.67,4.57277,0.617666,0.801216,1.03699,"4-16A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,5.09090909090909,"53-57-64-71",""
"398","25",5.09090909090909,NA,NA,"jl12b",4,"25",NA,NA,62,53,72,19,0.0966666666666667,0.731509773320763,0.620325482817263,2.16024689946929,0.276946075407744,-4.57192809488736,45.3858842834981,0.269198319366164,1.30005437848624,2.47042168006623,0.815558644587688,7,4.10687898245118,0.813638494654379,0.790555,1104.92,5.6015,0.705234,0.793338,0.998702,"4-17",8.97748579111647,7.5176137485547,10.9524893406509,8.97748579111647,2,0,6.72727272727273,"53-57-68-72",""
"399","20",5.01652892561984,NA,NA,"jl12b",4,"20",NA,NA,58,50,71,21,0.0837962962962963,0.690686465348618,0.6227306588088,2.22287572090485,0.220458604648695,-5.36888982224726,27.7817317577982,0.412530007307757,1.49761342340901,2.60361686495361,0.924203150878333,3,1,0.186598713508031,0.833924,1068.25,4.93893,0.5964,0.768428,0.581306,"4-13B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,3.45454545454545,"50-53-64-71",""
"400","31",5.01652892561984,NA,NA,"jl12b",4,"31",NA,NA,58,50,68,18,0.0172685185185185,0.719599648918748,0.62006263665824,2.22287572090485,0.112951308281647,-5.52824730240108,41.6255653005986,0.406609695435901,1.67325295746619,3.08613815505143,1.08705232626739,8,1,0.24765293809505,0.817426,1252.96,6.02761,0.661051,0.851252,0.39494,"4-15A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,3.45454545454545,"50-57-60-68",""
"401","16a",4.96694214876033,NA,NA,"jl12b",4,"16a",NA,NA,64,53,72,19,0.0583333333333333,0.712418541856751,0.617308583056919,2.16024689946929,0.295012145195741,-4.42856137941653,72.3275349115601,0.275847457896355,1.25249634325931,2.37290493173647,0.889145324177902,1,3.06317911550661,0.660655805763466,0.778276,1228.4,5.01706,0.417836,0.759356,0.499226,"4-29B",8.97748579111647,8.23673641551791,11.3579544487591,8.97748579111647,1,1,8.36363636363636,"53-59-69-72",""
"402","18",4.94214876033058,NA,NA,"jl12b",4,"18",NA,NA,62,53,72,19,0.0625,0.768208277291536,0.593454267320328,2.36643191323985,0.149236709662023,-4.92856137941653,72.3275349115601,0.355338944549998,1.35924494663195,2.51418119251756,0.843275822618468,4,1,0.417231726747742,0.766101,1050.75,5.08989,0.401801,0.70421,0.406867,"4-8",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.72727272727273,"53-59-64-72",""
"403","33",4.94214876033058,NA,NA,"jl12b",4,"33",NA,NA,60,53,68,15,0.113333333333333,0.719599648918748,0.62006263665824,2.36643191323985,0.115914736490986,-5.26064997042823,45.3858842834981,0.344931380468952,1.62780946318347,3.16486203449085,0.973922717050654,12,1,0.347572441144525,0.791887,1109.97,5.69733,0.626107,0.765425,0.500121,"4-15B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,5.09090909090909,"53-57-63-68",""
"404","27",4.89256198347107,NA,NA,"jl12b",4,"27",NA,NA,61,50,68,18,0.016712962962963,0.693042188490329,0.620735576199436,2.36643191323985,0.0799837654766828,-4.92000745058205,66.0764661469412,0.35400736266405,1.49413915185446,2.67912599946773,1.0534703396483,7,1,0.285599005539834,0.787002,1103.91,8.19567,0.706722,0.761799,0.66135,"4-18B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,5.90909090909091,"50-57-65-68",""
"405","29",4.74380165289256,NA,NA,"jl12b",4,"29",NA,NA,60,53,68,15,0.055,0.715761225865772,0.619526938245365,2.36643191323985,0.179532339436923,-4.99144607116552,45.3858842834981,0.370402972580024,1.5810988715158,3.06600149461162,0.966561681244429,7,1,0.299476100704406,0.802363,1227.39,5.29519,0.612483,0.794087,1.03182,"4-7",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,5.09090909090909,"53-57-64-68",""
"406","34",4.6198347107438,NA,NA,"jl12b",4,"34",NA,NA,60,53,71,18,0.0288888888888889,0.671305647780641,0.539070950077028,2.36643191323985,0.188952694911247,-4.40528402831866,45.3858842834981,0.337803400621913,1.53247197691022,2.82958519799593,1.05360612163492,12,3.27067796865568,0.508626045472498,0.827213,1104.25,5.15838,0.582757,0.784166,0.510757,"4-25",8.97748579111647,8.61622603722281,7.58519351066443,8.97748579111647,3,0,5.09090909090909,"53-57-63-71",""
"407","21",4.34710743801653,NA,NA,"jl12b",4,"21",NA,NA,58,45,64,19,0.07,0.754353510193137,0.636943902696878,2.36643191323985,0.24774232128142,-5.07192809488736,53.9732165106261,0.316674945614446,1.65724676812049,3.18618734203844,0.919944189921045,7,3.43773223440645,0.707996484201967,0.739808,1175.58,4.91911,0.721658,0.73188,0.525182,"4-19A",8.97748579111647,7.96229956981614,7.01414902690538,8.97748579111647,2,0,3.45454545454545,"45-56-60-64",""
"408","26a",4,NA,NA,"jl12b",4,"26a",NA,NA,66,53,74,21,0.0501851851851852,0.62087737611148,0.549232913137562,2.36643191323985,0.20422258351751,-5.2839273215261,85.6771406670752,0.310452500431162,1.24637890097862,2.21113705246198,0.986584737013616,7,1,0.227710474513574,0.814939,1225.04,5.33814,0.643739,0.783324,0.640824,"4-12A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,10,"53-64-68-74",""
"409","32",3.60330578512397,NA,NA,"jl12b",4,"32",NA,NA,60,53,71,18,0.0288888888888889,0.693042188490329,0.620735576199436,2.16024689946929,0.189891305223635,-5.08952542686021,33.0382330734706,0.375419179283088,1.48975420500536,2.76579326301431,0.886336583152719,7,2.89051953663829,0.446955631700867,0.813631,1077,5.69442,0.711202,0.765409,0.849168,"4-18A",8.97748579111647,8.54211806506909,9.48615227185748,8.97748579111647,2,0,5.09090909090909,"53-56-64-71",""
"410","28",3.40495867768595,NA,NA,"jl12b",4,"28",NA,NA,60,47,69,22,0.00888888888888889,0.62087737611148,0.549232913137562,2.54195563720897,0.178559497344172,-3.84400590385953,84.1815234759415,0.355690071489006,1.44079805605707,2.31435027141693,1.03795471931326,7,1,0.154425145274483,0.740868,1197.78,9.05952,0.446802,0.701928,0.991884,"4-12B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,5.09090909090909,"47-56-65-69",""
"411","35",3.13223140495868,NA,NA,"jl12b",4,"35",NA,NA,60,51,68,17,0.032962962962963,0.740980563989747,0.570429584445242,2.36643191323985,0.116612475102558,-5.94776527867924,64.4365081389595,0.41442173316881,1.62245817239745,2.99275838502802,1.01249706632648,12,1,0.273053752753739,0.793502,1118.04,5.57999,0.501544,0.810897,0.411308,"4-9",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,5.09090909090909,"51-57-62-68",""
"412","36",2.1900826446281,NA,NA,"jl12b",4,"36",NA,NA,64,53,74,21,0.052962962962963,0.605158702580908,0.523491557266986,2.64575131106459,0.0944032784155727,-6.78840779852542,18.500573190789,0.613769460647816,1.65546140680927,3.00187828947409,1.1731234765593,12,1,-0.291644151415231,0.806129,1051.76,7.9975,0.60164,0.73964,0.316064,"4-1",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,8.36363636363636,"53-63-64-74",""
"413","37",1,NA,NA,"jl12b",4,"37",NA,NA,58,43,64,21,0.0427777777777778,0.651043182393322,0.547222968169106,2.44948974278318,0.0327719885325703,-5.4493718459691,18.500573190789,0.665394901095869,1.944421842929,3.34755571943008,1.21829967602401,12,1,-0.293607024801314,0.750305,1051.09,10.4282,0.582531,0.683154,0.538689,"4-2A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,3.45454545454545,"43-53-63-64",""
"414","MajorA",10,1.22974430767988,0.0429445340266907,"lah16",3,"MajorA",NA,NA,71,67,74,7,0.466666666666667,0.928588602237831,0.702134069832943,1.87082869338697,0.358200320602238,-2,93.446234578691,0.0841348050506696,0.583793624088448,1.72033889058873,0.561045029526055,1,10,2.07533620042249,0.899884,1489.16,3.24199,0.761177,0.931129,1.38627,"3-11B",2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,2.5,"67-71-74","0-4-7"
"415","MajorB",9.6635792259345,1.31306855179385,0.0458543428497555,"lah16",3,"MajorB",NA,NA,70,67,75,8,0.4,0.928588602237831,0.702134069832943,1.87082869338697,0.227811325972463,-2.32192809488736,74.1683255363407,0.118802109400859,0.622607427959594,1.67066549463873,0.614981252225949,1,7.17190398701256,1.72590557419626,0.910842,1438.35,3.04839,0.652783,0.955471,1.38805,"3-11B",2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,1,"67-70-75","0-3-8"
"416","MajorC",9.30929540191863,1.37628216415534,0.0480618579486704,"lah16",3,"MajorC",NA,NA,72,67,76,9,0.6,0.928588602237831,0.702134069832943,1.87082869338697,0.26386305913657,-1.58496250072116,131.255694619448,0.0757986199606041,0.518863584466652,1.40100401330578,0.702798751254175,1,7.514147556966,1.83106180382636,0.780099,1054.79,2.85628,0.797034,0.853338,0.944553,"3-11B",2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,4,"67-72-76","0-5-9"
"417","MinorA",8.21369500496196,1.37371345505561,0.047972154735857,"lah16",3,"MinorA",NA,NA,70,67,74,7,0.2,0.928588602237831,0.702134069832943,2.04939015319192,0.25515925582886,-3.32192809488736,74.1683255363407,0.0902527360268284,0.600826370536017,1.75189350880879,0.579380328614664,3,8.71728717881205,1.93240972886414,0.908767,1578.32,3.16086,0.866246,0.954641,1.37097,"3-11A",3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,1,"67-70-74","0-3-7"
"418","MinorB",7.72543830631823,1.34133387666486,0.0468414108102395,"lah16",3,"MinorB",NA,NA,71,67,76,9,0.166666666666667,0.928588602237831,0.702134069832943,2.04939015319192,0.244956921143583,-3.58496250072116,101.887865274375,0.0794406866925623,0.530270506198929,1.41812854107776,0.672238263724871,3,5.90185056611313,1.65796888268932,0.893256,1437.34,3.11195,0.647563,0.930138,1.38738,"3-11A",3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,2.5,"67-71-76","0-4-9"
"419","MinorC",7.32351968243467,1.47351010176805,0.0514572048098662,"lah16",3,"MinorC",NA,NA,72,67,75,8,0.133333333333333,0.928588602237831,0.702134069832943,2.04939015319192,0.236714474971145,-3.90689059560852,99.0028368429646,0.109695272119279,0.592820172358421,1.61887020437895,0.68569792635362,3,5.78116443842024,1.59644117676319,0.794898,1179.62,3.53958,0.865318,0.853427,0.998749,"3-11A",3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,4,"67-72-75","0-5-8"
"420","m7",7.20145550777374,1.30976842009334,0.0457390972517723,"lah16",4,"m7",NA,NA,72,67,77,10,0.0277777777777778,0.83411290484838,0.588306983990921,2.16024689946929,0.246767492903542,-3.68016794670639,74.1683255363407,0.134070115466336,1.07011550939485,2.92651952470359,0.674430982851979,1,8.39084535786945,1.65941408021551,0.902405,1407.73,3.82957,0.857779,0.939458,1.25476,"4-26",3.82007212224573,2.34742117126595,2.54958529563679,3.82007212224573,1,1,4,"67-70-74-77","0-3-7-10"
"421","Add6",6.8412173337744,1.28027179281827,0.0447090303461755,"lah16",4,"Add6",NA,NA,72,67,76,9,0.188888888888889,0.83411290484838,0.588306983990921,2.16024689946929,0.249340930293536,-3.68872187554087,71.9255779909247,0.159365237307261,1.14306365301341,3.14853956156241,0.856745761068385,1,6.79247838232887,1.45268750896146,0.891375,1322.95,4.14715,0.799115,0.898161,1.22546,"4-26",3.82007212224573,2.34742117126595,2.54958529563679,3.82007212224573,1,1,4,"67-71-74-76","0-4-7-9"
"422","M9",6.36784651008932,1.38781899886208,0.0484647416924942,"lah16",5,"M9",NA,NA,74,67,81,14,0.0152910052910053,0.745377692609482,0.615766179489839,2.35081172990814,0.190414304415679,-3.75097750043269,93.446234578691,0.217207303735963,1.60641993972624,3.98283813081992,0.758287506892891,1,6.22333874970109,1.14202195623412,0.899755,1181.63,4.61039,0.805554,0.913597,1.22743,"5-27A",8.97748579111647,4.96058522458461,7.89221854595934,8.97748579111647,1,1,7,"67-71-74-78-81","0-4-7-11-14"
"423","m9",5.79325173668541,1.36715784798818,0.0477432230067044,"lah16",5,"m9",NA,NA,74,67,81,14,0.0311111111111111,0.745377692609482,0.615766179489839,2.41522945769824,0.182930581927488,-4.4951118577978,74.1683255363407,0.22359905001039,1.64473440052421,4.04467265265987,0.787868067654545,1,6.42127498656736,1.15219294716837,0.902161,1406.72,4.41301,0.877508,0.932683,1.22293,"5-27B",8.97748579111647,4.76935712697445,6.95123520149481,8.97748579111647,1,1,7,"67-70-74-77-81","0-3-7-10-14"
"424","Dom9",5.44789943764472,1.33599751698016,0.0466550570465938,"lah16",5,"Dom9",NA,NA,74,67,81,14,0.0740740740740741,0.703403966287306,0.613100284658183,2.23606797749979,0.172343887815619,-4.89511185779781,93.446234578691,0.193590157608828,1.66598749616819,4.22283097023861,0.767757776443857,1,5.68272433979482,1.04951105932014,0.899213,1384.85,4.6115,0.737899,0.917015,1.22917,"5-34",8.97748579111647,5.57905657380464,5.84856611213109,8.97748579111647,1,1,7,"67-71-74-77-81","0-4-7-10-14"
"425","Pent.",5.36156136288455,1.409435325408,0.0492196165596399,"lah16",5,"Pent.",NA,NA,71,67,76,9,0.0796296296296296,0.811487108561658,0.613158008795516,2.35081172990814,0.140756620210745,-5.01894750100962,48.0045640182507,0.284526179093802,2.05620372427933,5.53602071846473,1.1269472128249,1,5.36134864068513,1.06124734112462,0.883708,1338.76,5.14653,0.831488,0.925009,1.17593,"5-35",8.97748579111647,4.29566572464953,6.35400814281361,8.97748579111647,1,1,2.5,"67-69-71-74-76","0-2-4-7-9"
"426","Hex.",3.10783989414489,1.35846720888959,0.0474397327249015,"lah16",6,"Hex.",NA,NA,72,67,76,9,0.0907407407407407,0.720465344557444,0.556066142622349,2.57518522583686,0.053631667431207,-5.43109843356296,29.3678293450731,0.475738515840295,3.452175125938,9.37591051307562,1.46316348943906,1,2.54165228100576,0.297071399060706,0.853599,1326.31,8.31422,0.902306,0.894699,1.08829,"6-32",8.97748579111647,5.48073182129366,7.08825699905911,8.97748579111647,1,1,4,"67-69-71-72-74-76","0-2-4-5-7-9"
"427","Dom7#11",2.55110817069137,1.25687306069686,0.0438919111763663,"lah16",6,"Dom7#11",NA,NA,76,67,85,18,0.0163773148148148,0.606672529396742,0.558379921675964,2.44948974278318,0.142937906693377,-5.64464611862796,93.446234578691,0.300586728404517,2.39038017369138,5.45314010185852,0.840696711792659,11,2.38478053078751,0.362009210326219,0.901514,1329.34,4.86601,0.737887,0.938438,1.22619,"6-34B",8.97748579111647,9.79488103356445,6.92120291439594,8.97748579111647,3,0,10,"67-71-74-77-81-85","0-4-7-10-14-18"
"428","Neap.",1,1.12584383711646,0.0393161722073804,"lah16",5,"Neap.",NA,NA,71,67,76,9,0.0184375,0.66830428024437,0.559679186047238,2.41522945769824,0.0560142003932921,-6.05658284220933,23.3092615981959,0.413787468002338,2.38514952176936,6.35304276158753,1.38624634432636,7,1,0.144723034155414,0.862563,1322.61,7.46967,0.561687,0.902533,1.27024,"5-32A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,2.5,"67-68-71-73-76","0-1-4-6-9"
